 1.11000000e+02  2.96136950e-05  1.11000000e+02  3.00948984e-05  1.11000000e+02  3.23108173e+00 
 1.12000000e+02  2.96952444e-05  1.12000000e+02  3.01750806e-05  1.12000000e+02  3.22980602e+00 
 1.13000000e+02  2.97766649e-05  1.13000000e+02  3.02551253e-05  1.13000000e+02  3.22852963e+00 
 1.14000000e+02  2.98579551e-05  1.14000000e+02  3.03350308e-05  1.14000000e+02  3.22725257e+00 
 1.15000000e+02  2.99391134e-05  1.15000000e+02  3.04147953e-05  1.15000000e+02  3.22597485e+00 
 1.16000000e+02  3.00201386e-05  1.16000000e+02  3.04944172e-05  1.16000000e+02  3.22469647e+00 
 1.17000000e+02  3.01010291e-05  1.17000000e+02  3.05738947e-05  1.17000000e+02  3.22341743e+00 
 1.18000000e+02  3.01817835e-05  1.18000000e+02  3.06532261e-05  1.18000000e+02  3.22213774e+00 
 1.19000000e+02  3.02624005e-05  1.19000000e+02  3.07324099e-05  1.19000000e+02  3.22085740e+00 
 1.20000000e+02  3.03428788e-05  1.20000000e+02  3.08114443e-05  1.20000000e+02  3.21957641e+00 
 1.21000000e+02  3.04232169e-05  1.21000000e+02  3.08903279e-05  1.21000000e+02  3.21829476e+00 
 1.22000000e+02  3.05034137e-05  1.22000000e+02  3.09690590e-05  1.22000000e+02  3.21701246e+00 
 1.23000000e+02  3.05834679e-05  1.23000000e+02  3.10476361e-05  1.23000000e+02  3.21572951e+00 
 1.24000000e+02  3.06633782e-05  1.24000000e+02  3.11260576e-05  1.24000000e+02  3.21444589e+00 
 1.25000000e+02  3.07431433e-05  1.25000000e+02  3.12043222e-05  1.25000000e+02  3.21316161e+00 
