dc,V
2.94900000e+00,-1.60512787e-01
2.95000000e+00,-1.60307576e-01
2.95100000e+00,-1.60102767e-01
2.95200000e+00,-1.59898391e-01
2.95300000e+00,-1.59694423e-01
2.95400000e+00,-1.59490850e-01
2.95500000e+00,-1.59287686e-01
2.95600000e+00,-1.59084920e-01
2.95700000e+00,-1.58882568e-01
2.95800000e+00,-1.58680627e-01
2.95900000e+00,-1.58479069e-01
2.96000000e+00,-1.58277920e-01
2.96100000e+00,-1.58077184e-01
2.96200000e+00,-1.57876842e-01
2.96300000e+00,-1.57676887e-01
2.96400000e+00,-1.57477331e-01
2.96500000e+00,-1.57278166e-01
2.96600000e+00,-1.57079398e-01
2.96700000e+00,-1.56881036e-01
2.96800000e+00,-1.56683061e-01
2.96900000e+00,-1.56485468e-01
2.97000000e+00,-1.56288283e-01
2.97100000e+00,-1.56091463e-01
2.97200000e+00,-1.55895025e-01
2.97300000e+00,-1.55699009e-01
2.97400000e+00,-1.55503355e-01
2.97500000e+00,-1.55308093e-01
2.97600000e+00,-1.55113207e-01
2.97700000e+00,-1.54918703e-01
2.97800000e+00,-1.54724590e-01
2.97900000e+00,-1.54530847e-01
2.98000000e+00,-1.54337494e-01
2.98100000e+00,-1.54144508e-01
2.98200000e+00,-1.53951903e-01
2.98300000e+00,-1.53759666e-01
2.98400000e+00,-1.53567820e-01
2.98500000e+00,-1.53376336e-01
2.98600000e+00,-1.53185209e-01
2.98700000e+00,-1.52994485e-01
2.98800000e+00,-1.52804134e-01
2.98900000e+00,-1.52614121e-01
2.99000000e+00,-1.52424475e-01
2.99100000e+00,-1.52235225e-01
2.99200000e+00,-1.52046343e-01
2.99300000e+00,-1.51857824e-01
2.99400000e+00,-1.51669640e-01
2.99500000e+00,-1.51481840e-01
2.99600000e+00,-1.51294401e-01
2.99700000e+00,-1.51107314e-01
2.99800000e+00,-1.50920615e-01
2.99900000e+00,-1.50734246e-01
3.00000000e+00,-1.50548242e-01
3.00100000e+00,-1.50362609e-01
3.00200000e+00,-1.50177314e-01
3.00300000e+00,-1.49992395e-01
3.00400000e+00,-1.49807826e-01
3.00500000e+00,-1.49623576e-01
3.00600000e+00,-1.49439718e-01
3.00700000e+00,-1.49256210e-01
3.00800000e+00,-1.49073036e-01
3.00900000e+00,-1.48890214e-01
3.01000000e+00,-1.48707747e-01
3.01100000e+00,-1.48525615e-01
3.01200000e+00,-1.48343840e-01
3.01300000e+00,-1.48162429e-01
3.01400000e+00,-1.47981340e-01
3.01500000e+00,-1.47800592e-01
3.01600000e+00,-1.47620195e-01
3.01700000e+00,-1.47440147e-01
3.01800000e+00,-1.47260437e-01
3.01900000e+00,-1.47081055e-01
3.02000000e+00,-1.46902022e-01
3.02100000e+00,-1.46723326e-01
3.02200000e+00,-1.46544969e-01
3.02300000e+00,-1.46366946e-01
3.02400000e+00,-1.46189253e-01
3.02500000e+00,-1.46011917e-01
3.02600000e+00,-1.45834896e-01
3.02700000e+00,-1.45658193e-01
3.02800000e+00,-1.45481853e-01
3.02900000e+00,-1.45305848e-01
3.03000000e+00,-1.45130144e-01
3.03100000e+00,-1.44954769e-01
3.03200000e+00,-1.44779753e-01
3.03300000e+00,-1.44605045e-01
3.03400000e+00,-1.44430658e-01
3.03500000e+00,-1.44256612e-01
3.03600000e+00,-1.44082877e-01
3.03700000e+00,-1.43909478e-01
3.03800000e+00,-1.43736403e-01
3.03900000e+00,-1.43563647e-01
3.04000000e+00,-1.43391203e-01
3.04100000e+00,-1.43219085e-01
3.04200000e+00,-1.43047300e-01
3.04300000e+00,-1.42875826e-01
3.04400000e+00,-1.42704658e-01
3.04500000e+00,-1.42533814e-01
3.04600000e+00,-1.42363291e-01
3.04700000e+00,-1.42193073e-01
3.04800000e+00,-1.42023187e-01
3.04900000e+00,-1.41853616e-01
3.05000000e+00,-1.41684345e-01
3.05100000e+00,-1.41515383e-01
3.05200000e+00,-1.41346742e-01
3.05300000e+00,-1.41178411e-01
3.05400000e+00,-1.41010391e-01
3.05500000e+00,-1.40842685e-01
3.05600000e+00,-1.40675276e-01
3.05700000e+00,-1.40508173e-01
3.05800000e+00,-1.40341380e-01
3.05900000e+00,-1.40174889e-01
3.06000000e+00,-1.40008713e-01
3.06100000e+00,-1.39842842e-01
3.06200000e+00,-1.39677268e-01
3.06300000e+00,-1.39512000e-01
3.06400000e+00,-1.39347030e-01
3.06500000e+00,-1.39182357e-01
3.06600000e+00,-1.39017986e-01
3.06700000e+00,-1.38853920e-01
3.06800000e+00,-1.38690157e-01
3.06900000e+00,-1.38526693e-01
3.07000000e+00,-1.38363514e-01
3.07100000e+00,-1.38200637e-01
3.07200000e+00,-1.38038059e-01
3.07300000e+00,-1.37875770e-01
3.07400000e+00,-1.37713773e-01
3.07500000e+00,-1.37552071e-01
3.07600000e+00,-1.37390663e-01
3.07700000e+00,-1.37229548e-01
3.07800000e+00,-1.37068726e-01
3.07900000e+00,-1.36908196e-01
3.08000000e+00,-1.36747951e-01
3.08100000e+00,-1.36587994e-01
3.08200000e+00,-1.36428333e-01
3.08300000e+00,-1.36268953e-01
3.08400000e+00,-1.36109860e-01
3.08500000e+00,-1.35951054e-01
3.08600000e+00,-1.35792524e-01
3.08700000e+00,-1.35634292e-01
3.08800000e+00,-1.35476340e-01
3.08900000e+00,-1.35318666e-01
3.09000000e+00,-1.35161280e-01
3.09100000e+00,-1.35004169e-01
3.09200000e+00,-1.34847340e-01
3.09300000e+00,-1.34690795e-01
3.09400000e+00,-1.34534533e-01
3.09500000e+00,-1.34378546e-01
3.09600000e+00,-1.34222838e-01
3.09700000e+00,-1.34067398e-01
3.09800000e+00,-1.33912243e-01
3.09900000e+00,-1.33757365e-01
3.10000000e+00,-1.33602749e-01
3.10100000e+00,-1.33448425e-01
3.10200000e+00,-1.33294378e-01
3.10300000e+00,-1.33140599e-01
3.10400000e+00,-1.32987074e-01
3.10500000e+00,-1.32833827e-01
3.10600000e+00,-1.32680872e-01
3.10700000e+00,-1.32528173e-01
3.10800000e+00,-1.32375733e-01
3.10900000e+00,-1.32223571e-01
3.11000000e+00,-1.32071686e-01
3.11100000e+00,-1.31920067e-01
3.11200000e+00,-1.31768704e-01
3.11300000e+00,-1.31617613e-01
3.11400000e+00,-1.31466804e-01
3.11500000e+00,-1.31316235e-01
3.11600000e+00,-1.31165926e-01
3.11700000e+00,-1.31015892e-01
3.11800000e+00,-1.30866130e-01
3.11900000e+00,-1.30716643e-01
3.12000000e+00,-1.30567378e-01
3.12100000e+00,-1.30418387e-01
3.12200000e+00,-1.30269678e-01
3.12300000e+00,-1.30121206e-01
3.12400000e+00,-1.29973002e-01
3.12500000e+00,-1.29825058e-01
3.12600000e+00,-1.29677368e-01
3.12700000e+00,-1.29529934e-01
3.12800000e+00,-1.29382759e-01
3.12900000e+00,-1.29235835e-01
3.13000000e+00,-1.29089184e-01
3.13100000e+00,-1.28942777e-01
3.13200000e+00,-1.28796603e-01
3.13300000e+00,-1.28650712e-01
3.13400000e+00,-1.28505061e-01
3.13500000e+00,-1.28359664e-01
3.13600000e+00,-1.28214525e-01
3.13700000e+00,-1.28069620e-01
3.13800000e+00,-1.27924964e-01
3.13900000e+00,-1.27780585e-01
3.14000000e+00,-1.27636443e-01
3.14100000e+00,-1.27492537e-01
3.14200000e+00,-1.27348893e-01
3.14300000e+00,-1.27205487e-01
3.14400000e+00,-1.27062338e-01
3.14500000e+00,-1.26919428e-01
3.14600000e+00,-1.26776748e-01
3.14700000e+00,-1.26634329e-01
3.14800000e+00,-1.26492157e-01
3.14900000e+00,-1.26350229e-01
3.15000000e+00,-1.26208544e-01
3.15100000e+00,-1.26067095e-01
3.15200000e+00,-1.25925889e-01
3.15300000e+00,-1.25784929e-01
3.15400000e+00,-1.25644208e-01
3.15500000e+00,-1.25503728e-01
3.15600000e+00,-1.25363481e-01
3.15700000e+00,-1.25223463e-01
3.15800000e+00,-1.25083711e-01
3.15900000e+00,-1.24944191e-01
3.16000000e+00,-1.24804878e-01
3.16100000e+00,-1.24665826e-01
3.16200000e+00,-1.24527020e-01
3.16300000e+00,-1.24388445e-01
3.16400000e+00,-1.24250091e-01
3.16500000e+00,-1.24111970e-01
3.16600000e+00,-1.23974095e-01
3.16700000e+00,-1.23836443e-01
3.16800000e+00,-1.23699025e-01
3.16900000e+00,-1.23561850e-01
3.17000000e+00,-1.23424905e-01
3.17100000e+00,-1.23288189e-01
3.17200000e+00,-1.23151699e-01
3.17300000e+00,-1.23015430e-01
3.17400000e+00,-1.22879401e-01
3.17500000e+00,-1.22743597e-01
3.17600000e+00,-1.22608034e-01
3.17700000e+00,-1.22472689e-01
3.17800000e+00,-1.22337573e-01
3.17900000e+00,-1.22202683e-01
3.18000000e+00,-1.22068005e-01
3.18100000e+00,-1.21933572e-01
3.18200000e+00,-1.21799370e-01
3.18300000e+00,-1.21665372e-01
3.18400000e+00,-1.21531603e-01
3.18500000e+00,-1.21398062e-01
3.18600000e+00,-1.21264733e-01
3.18700000e+00,-1.21131647e-01
3.18800000e+00,-1.20998771e-01
3.18900000e+00,-1.20866116e-01
3.19000000e+00,-1.20733684e-01
3.19100000e+00,-1.20601462e-01
3.19200000e+00,-1.20469474e-01
3.19300000e+00,-1.20337708e-01
3.19400000e+00,-1.20206154e-01
3.19500000e+00,-1.20074814e-01
3.19600000e+00,-1.19943689e-01
3.19700000e+00,-1.19812786e-01
3.19800000e+00,-1.19682103e-01
3.19900000e+00,-1.19551634e-01
3.20000000e+00,-1.19421374e-01
3.20100000e+00,-1.19291336e-01
3.20200000e+00,-1.19161520e-01
3.20300000e+00,-1.19031903e-01
3.20400000e+00,-1.18902512e-01
3.20500000e+00,-1.18773325e-01
3.20600000e+00,-1.18644350e-01
3.20700000e+00,-1.18515592e-01
3.20800000e+00,-1.18387054e-01
3.20900000e+00,-1.18258725e-01
3.21000000e+00,-1.18130590e-01
3.21100000e+00,-1.18002671e-01
3.21200000e+00,-1.17874962e-01
3.21300000e+00,-1.17747475e-01
3.21400000e+00,-1.17620192e-01
3.21500000e+00,-1.17493109e-01
3.21600000e+00,-1.17366237e-01
3.21700000e+00,-1.17239569e-01
3.21800000e+00,-1.17113116e-01
3.21900000e+00,-1.16986866e-01
3.22000000e+00,-1.16860819e-01
3.22100000e+00,-1.16734979e-01
3.22200000e+00,-1.16609349e-01
3.22300000e+00,-1.16483917e-01
3.22400000e+00,-1.16358681e-01
3.22500000e+00,-1.16233668e-01
3.22600000e+00,-1.16108851e-01
3.22700000e+00,-1.15984227e-01
3.22800000e+00,-1.15859813e-01
3.22900000e+00,-1.15735598e-01
3.23000000e+00,-1.15611588e-01
3.23100000e+00,-1.15487778e-01
3.23200000e+00,-1.15364165e-01
3.23300000e+00,-1.15240755e-01
3.23400000e+00,-1.15117538e-01
3.23500000e+00,-1.14994524e-01
3.23600000e+00,-1.14871702e-01
3.23700000e+00,-1.14749089e-01
3.23800000e+00,-1.14626670e-01
3.23900000e+00,-1.14504454e-01
3.24000000e+00,-1.14382434e-01
3.24100000e+00,-1.14260590e-01
3.24200000e+00,-1.14138957e-01
3.24300000e+00,-1.14017525e-01
3.24400000e+00,-1.13896279e-01
3.24500000e+00,-1.13775222e-01
3.24600000e+00,-1.13654368e-01
3.24700000e+00,-1.13533707e-01
3.24800000e+00,-1.13413237e-01
3.24900000e+00,-1.13292969e-01
3.25000000e+00,-1.13172876e-01
3.25100000e+00,-1.13052979e-01
3.25200000e+00,-1.12933290e-01
3.25300000e+00,-1.12813772e-01
3.25400000e+00,-1.12694452e-01
3.25500000e+00,-1.12575326e-01
3.25600000e+00,-1.12456375e-01
3.25700000e+00,-1.12337634e-01
3.25800000e+00,-1.12219075e-01
3.25900000e+00,-1.12100692e-01
3.26000000e+00,-1.11982509e-01
3.26100000e+00,-1.11864505e-01
3.26200000e+00,-1.11746692e-01
3.26300000e+00,-1.11629073e-01
3.26400000e+00,-1.11511636e-01
3.26500000e+00,-1.11394380e-01
3.26600000e+00,-1.11277315e-01
3.26700000e+00,-1.11160431e-01
3.26800000e+00,-1.11043726e-01
3.26900000e+00,-1.10927217e-01
3.27000000e+00,-1.10810891e-01
3.27100000e+00,-1.10694739e-01
3.27200000e+00,-1.10578771e-01
3.27300000e+00,-1.10463000e-01
3.27400000e+00,-1.10347394e-01
3.27500000e+00,-1.10231972e-01
3.27600000e+00,-1.10116744e-01
3.27700000e+00,-1.10001692e-01
3.27800000e+00,-1.09886812e-01
3.27900000e+00,-1.09772114e-01
3.28000000e+00,-1.09657599e-01
3.28100000e+00,-1.09543268e-01
3.28200000e+00,-1.09429108e-01
3.28300000e+00,-1.09315130e-01
3.28400000e+00,-1.09201334e-01
3.28500000e+00,-1.09087703e-01
3.28600000e+00,-1.08974260e-01
3.28700000e+00,-1.08860994e-01
3.28800000e+00,-1.08747901e-01
3.28900000e+00,-1.08634991e-01
3.29000000e+00,-1.08522248e-01
3.29100000e+00,-1.08409680e-01
3.29200000e+00,-1.08297297e-01
3.29300000e+00,-1.08185080e-01
3.29400000e+00,-1.08073037e-01
3.29500000e+00,-1.07961172e-01
3.29600000e+00,-1.07849481e-01
3.29700000e+00,-1.07737964e-01
3.29800000e+00,-1.07626608e-01
3.29900000e+00,-1.07515436e-01
3.30000000e+00,-1.07404436e-01
3.30100000e+00,-1.07293600e-01
3.30200000e+00,-1.07182939e-01
3.30300000e+00,-1.07072453e-01
3.30400000e+00,-1.06962137e-01
3.30500000e+00,-1.06851983e-01
3.30600000e+00,-1.06742008e-01
3.30700000e+00,-1.06632199e-01
3.30800000e+00,-1.06522552e-01
3.30900000e+00,-1.06413089e-01
3.31000000e+00,-1.06303778e-01
3.31100000e+00,-1.06194639e-01
3.31200000e+00,-1.06085682e-01
3.31300000e+00,-1.05976878e-01
3.31400000e+00,-1.05868239e-01
3.31500000e+00,-1.05759773e-01
3.31600000e+00,-1.05651477e-01
3.31700000e+00,-1.05543338e-01
3.31800000e+00,-1.05435359e-01
3.31900000e+00,-1.05327564e-01
3.32000000e+00,-1.05219918e-01
3.32100000e+00,-1.05112436e-01
3.32200000e+00,-1.05005134e-01
3.32300000e+00,-1.04897987e-01
3.32400000e+00,-1.04790990e-01
3.32500000e+00,-1.04684166e-01
3.32600000e+00,-1.04577513e-01
3.32700000e+00,-1.04471018e-01
3.32800000e+00,-1.04364680e-01
3.32900000e+00,-1.04258496e-01
3.33000000e+00,-1.04152499e-01
3.33100000e+00,-1.04046640e-01
3.33200000e+00,-1.03940934e-01
3.33300000e+00,-1.03835406e-01
3.33400000e+00,-1.03730040e-01
3.33500000e+00,-1.03624828e-01
3.33600000e+00,-1.03519774e-01
3.33700000e+00,-1.03414877e-01
3.33800000e+00,-1.03310142e-01
3.33900000e+00,-1.03205566e-01
3.34000000e+00,-1.03101147e-01
3.34100000e+00,-1.02996884e-01
3.34200000e+00,-1.02892765e-01
3.34300000e+00,-1.02788821e-01
3.34400000e+00,-1.02685035e-01
3.34500000e+00,-1.02581390e-01
3.34600000e+00,-1.02477909e-01
3.34700000e+00,-1.02374593e-01
3.34800000e+00,-1.02271423e-01
3.34900000e+00,-1.02168400e-01
3.35000000e+00,-1.02065531e-01
3.35100000e+00,-1.01962825e-01
3.35200000e+00,-1.01860285e-01
3.35300000e+00,-1.01757883e-01
3.35400000e+00,-1.01655630e-01
3.35500000e+00,-1.01553532e-01
3.35600000e+00,-1.01451590e-01
3.35700000e+00,-1.01349804e-01
3.35800000e+00,-1.01248167e-01
3.35900000e+00,-1.01146688e-01
3.36000000e+00,-1.01045352e-01
3.36100000e+00,-1.00944170e-01
3.36200000e+00,-1.00843129e-01
3.36300000e+00,-1.00742242e-01
3.36400000e+00,-1.00641523e-01
3.36500000e+00,-1.00540937e-01
3.36600000e+00,-1.00440492e-01
3.36700000e+00,-1.00340211e-01
3.36800000e+00,-1.00240083e-01
3.36900000e+00,-1.00140094e-01
3.37000000e+00,-1.00040256e-01
3.37100000e+00,-9.99405574e-02
3.37200000e+00,-9.98410148e-02
3.37300000e+00,-9.97416258e-02
3.37400000e+00,-9.96423670e-02
3.37500000e+00,-9.95432662e-02
3.37600000e+00,-9.94443054e-02
3.37700000e+00,-9.93454838e-02
3.37800000e+00,-9.92468249e-02
3.37900000e+00,-9.91483208e-02
3.38000000e+00,-9.90499353e-02
3.38100000e+00,-9.89516993e-02
3.38200000e+00,-9.88536182e-02
3.38300000e+00,-9.87556738e-02
3.38400000e+00,-9.86578828e-02
3.38500000e+00,-9.85602211e-02
3.38600000e+00,-9.84627039e-02
3.38700000e+00,-9.83653432e-02
3.38800000e+00,-9.82681217e-02
3.38900000e+00,-9.81710360e-02
3.39000000e+00,-9.80740945e-02
3.39100000e+00,-9.79772886e-02
3.39200000e+00,-9.78806325e-02
3.39300000e+00,-9.77841148e-02
3.39400000e+00,-9.76877358e-02
3.39500000e+00,-9.75915142e-02
3.39600000e+00,-9.74954180e-02
3.39700000e+00,-9.73994493e-02
3.39800000e+00,-9.73036437e-02
3.39900000e+00,-9.72079747e-02
3.40000000e+00,-9.71124298e-02
3.40100000e+00,-9.70170292e-02
3.40200000e+00,-9.69217748e-02
3.40300000e+00,-9.68266585e-02
3.40400000e+00,-9.67316725e-02
3.40500000e+00,-9.66368279e-02
3.40600000e+00,-9.65421200e-02
3.40700000e+00,-9.64475516e-02
3.40800000e+00,-9.63531156e-02
3.40900000e+00,-9.62588195e-02
3.41000000e+00,-9.61646598e-02
3.41100000e+00,-9.60706434e-02
3.41200000e+00,-9.59767571e-02
3.41300000e+00,-9.58829956e-02
3.41400000e+00,-9.57893787e-02
3.41500000e+00,-9.56958992e-02
3.41600000e+00,-9.56025519e-02
3.41700000e+00,-9.55093369e-02
3.41800000e+00,-9.54162532e-02
3.41900000e+00,-9.53233161e-02
3.42000000e+00,-9.52305156e-02
3.42100000e+00,-9.51378209e-02
3.42200000e+00,-9.50452803e-02
3.42300000e+00,-9.49528694e-02
3.42400000e+00,-9.48605922e-02
3.42500000e+00,-9.47684538e-02
3.42600000e+00,-9.46764276e-02
3.42700000e+00,-9.45845475e-02
3.42800000e+00,-9.44927940e-02
3.42900000e+00,-9.44011727e-02
3.43000000e+00,-9.43096888e-02
3.43100000e+00,-9.42183312e-02
3.43200000e+00,-9.41270988e-02
3.43300000e+00,-9.40360001e-02
3.43400000e+00,-9.39450320e-02
3.43500000e+00,-9.38541965e-02
3.43600000e+00,-9.37634873e-02
3.43700000e+00,-9.36729063e-02
3.43800000e+00,-9.35824568e-02
3.43900000e+00,-9.34921328e-02
3.44000000e+00,-9.34019412e-02
3.44100000e+00,-9.33118740e-02
3.44200000e+00,-9.32219342e-02
3.44300000e+00,-9.31321296e-02
3.44400000e+00,-9.30424480e-02
3.44500000e+00,-9.29528839e-02
3.44600000e+00,-9.28634519e-02
3.44700000e+00,-9.27741616e-02
3.44800000e+00,-9.26849872e-02
3.44900000e+00,-9.25959273e-02
3.45000000e+00,-9.25070083e-02
3.45100000e+00,-9.24182171e-02
3.45200000e+00,-9.23295411e-02
3.45300000e+00,-9.22409868e-02
3.45400000e+00,-9.21525653e-02
3.45500000e+00,-9.20642639e-02
3.45600000e+00,-9.19760978e-02
3.45700000e+00,-9.18880455e-02
3.45800000e+00,-9.18001152e-02
3.45900000e+00,-9.17123210e-02
3.46000000e+00,-9.16246400e-02
3.46100000e+00,-9.15370806e-02
3.46200000e+00,-9.14496467e-02
3.46300000e+00,-9.13623382e-02
3.46400000e+00,-9.12751455e-02
3.46500000e+00,-9.11880909e-02
3.46600000e+00,-9.11011515e-02
3.46700000e+00,-9.10143221e-02
3.46800000e+00,-9.09276205e-02
3.46900000e+00,-9.08410404e-02
3.47000000e+00,-9.07545811e-02
3.47100000e+00,-9.06682368e-02
3.47200000e+00,-9.05820285e-02
3.47300000e+00,-9.04959391e-02
3.47400000e+00,-9.04099568e-02
3.47500000e+00,-9.03240971e-02
3.47600000e+00,-9.02383633e-02
3.47700000e+00,-9.01527417e-02
3.47800000e+00,-9.00672464e-02
3.47900000e+00,-8.99818613e-02
3.48000000e+00,-8.98966026e-02
3.48100000e+00,-8.98114632e-02
3.48200000e+00,-8.97264324e-02
3.48300000e+00,-8.96415366e-02
3.48400000e+00,-8.95567420e-02
3.48500000e+00,-8.94720667e-02
3.48600000e+00,-8.93875151e-02
3.48700000e+00,-8.93030786e-02
3.48800000e+00,-8.92187552e-02
3.48900000e+00,-8.91345537e-02
3.49000000e+00,-8.90504710e-02
3.49100000e+00,-8.89664946e-02
3.49200000e+00,-8.88826419e-02
3.49300000e+00,-8.87989010e-02
3.49400000e+00,-8.87152728e-02
3.49500000e+00,-8.86317649e-02
3.49600000e+00,-8.85483749e-02
3.49700000e+00,-8.84650995e-02
3.49800000e+00,-8.83819295e-02
3.49900000e+00,-8.82988764e-02
3.50000000e+00,-8.82159451e-02
3.50100000e+00,-8.81331261e-02
3.50200000e+00,-8.80504127e-02
3.50300000e+00,-8.79678151e-02
3.50400000e+00,-8.78853339e-02
3.50500000e+00,-8.78029702e-02
3.50600000e+00,-8.77207187e-02
3.50700000e+00,-8.76385714e-02
3.50800000e+00,-8.75565343e-02
3.50900000e+00,-8.74746186e-02
3.51000000e+00,-8.73928125e-02
3.51100000e+00,-8.73111157e-02
3.51200000e+00,-8.72295359e-02
3.51300000e+00,-8.71480709e-02
3.51400000e+00,-8.70667077e-02
3.51500000e+00,-8.69854495e-02
3.51600000e+00,-8.69043173e-02
3.51700000e+00,-8.68232862e-02
3.51800000e+00,-8.67423612e-02
3.51900000e+00,-8.66615564e-02
3.52000000e+00,-8.65808587e-02
3.52100000e+00,-8.65002782e-02
3.52200000e+00,-8.64197912e-02
3.52300000e+00,-8.63394102e-02
3.52400000e+00,-8.62591614e-02
3.52500000e+00,-8.61790107e-02
3.52600000e+00,-8.60989614e-02
3.52700000e+00,-8.60190266e-02
3.52800000e+00,-8.59391983e-02
3.52900000e+00,-8.58594802e-02
3.53000000e+00,-8.57798748e-02
3.53100000e+00,-8.57003675e-02
3.53200000e+00,-8.56209671e-02
3.53300000e+00,-8.55416739e-02
3.53400000e+00,-8.54624934e-02
3.53500000e+00,-8.53834239e-02
3.53600000e+00,-8.53044523e-02
3.53700000e+00,-8.52255913e-02
3.53800000e+00,-8.51468353e-02
3.53900000e+00,-8.50681828e-02
3.54000000e+00,-8.49896425e-02
3.54100000e+00,-8.49111976e-02
3.54200000e+00,-8.48328583e-02
3.54300000e+00,-8.47546429e-02
3.54400000e+00,-8.46765101e-02
3.54500000e+00,-8.45984827e-02
3.54600000e+00,-8.45205816e-02
3.54700000e+00,-8.44427711e-02
3.54800000e+00,-8.43650637e-02
3.54900000e+00,-8.42874602e-02
3.55000000e+00,-8.42099620e-02
3.55100000e+00,-8.41325685e-02
3.55200000e+00,-8.40552800e-02
3.55300000e+00,-8.39780914e-02
3.55400000e+00,-8.39009993e-02
3.55500000e+00,-8.38240270e-02
3.55600000e+00,-8.37471489e-02
3.55700000e+00,-8.36703610e-02
3.55800000e+00,-8.35936933e-02
3.55900000e+00,-8.35171276e-02
3.56000000e+00,-8.34406494e-02
3.56100000e+00,-8.33642787e-02
3.56200000e+00,-8.32880172e-02
3.56300000e+00,-8.32118483e-02
3.56400000e+00,-8.31357858e-02
3.56500000e+00,-8.30598190e-02
3.56600000e+00,-8.29839571e-02
3.56700000e+00,-8.29081959e-02
3.56800000e+00,-8.28325239e-02
3.56900000e+00,-8.27569663e-02
3.57000000e+00,-8.26815101e-02
3.57100000e+00,-8.26061482e-02
3.57200000e+00,-8.25308851e-02
3.57300000e+00,-8.24557139e-02
3.57400000e+00,-8.23806506e-02
3.57500000e+00,-8.23056900e-02
3.57600000e+00,-8.22308215e-02
3.57700000e+00,-8.21560608e-02
3.57800000e+00,-8.20813885e-02
3.57900000e+00,-8.20068162e-02
3.58000000e+00,-8.19323472e-02
3.58100000e+00,-8.18579773e-02
3.58200000e+00,-8.17836990e-02
3.58300000e+00,-8.17095133e-02
3.58400000e+00,-8.16354326e-02
3.58500000e+00,-8.15614536e-02
3.58600000e+00,-8.14875693e-02
3.58700000e+00,-8.14137766e-02
3.58800000e+00,-8.13400888e-02
3.58900000e+00,-8.12664837e-02
3.59000000e+00,-8.11929777e-02
3.59100000e+00,-8.11195816e-02
3.59200000e+00,-8.10462763e-02
3.59300000e+00,-8.09730682e-02
3.59400000e+00,-8.08999438e-02
3.59500000e+00,-8.08269209e-02
3.59600000e+00,-8.07540065e-02
3.59700000e+00,-8.06811738e-02
3.59800000e+00,-8.06084351e-02
3.59900000e+00,-8.05357969e-02
3.60000000e+00,-8.04632410e-02
3.60100000e+00,-8.03907955e-02
3.60200000e+00,-8.03184503e-02
3.60300000e+00,-8.02461755e-02
3.60400000e+00,-8.01740046e-02
3.60500000e+00,-8.01019383e-02
3.60600000e+00,-8.00299534e-02
3.60700000e+00,-7.99580651e-02
3.60800000e+00,-7.98862661e-02
3.60900000e+00,-7.98145602e-02
3.61000000e+00,-7.97429587e-02
3.61100000e+00,-7.96714455e-02
3.61200000e+00,-7.96000217e-02
3.61300000e+00,-7.95286937e-02
3.61400000e+00,-7.94574553e-02
3.61500000e+00,-7.93862999e-02
3.61600000e+00,-7.93152505e-02
3.61700000e+00,-7.92442867e-02
3.61800000e+00,-7.91734122e-02
3.61900000e+00,-7.91026367e-02
3.62000000e+00,-7.90319534e-02
3.62100000e+00,-7.89613518e-02
3.62200000e+00,-7.88908381e-02
3.62300000e+00,-7.88204359e-02
3.62400000e+00,-7.87501085e-02
3.62500000e+00,-7.86798683e-02
3.62600000e+00,-7.86097206e-02
3.62700000e+00,-7.85396699e-02
3.62800000e+00,-7.84697110e-02
3.62900000e+00,-7.83998369e-02
3.63000000e+00,-7.83300530e-02
3.63100000e+00,-7.82603524e-02
3.63200000e+00,-7.81907507e-02
3.63300000e+00,-7.81212340e-02
3.63400000e+00,-7.80518033e-02
3.63500000e+00,-7.79824652e-02
3.63600000e+00,-7.79132224e-02
3.63700000e+00,-7.78440573e-02
3.63800000e+00,-7.77749834e-02
3.63900000e+00,-7.77060036e-02
3.64000000e+00,-7.76371011e-02
3.64100000e+00,-7.75682937e-02
3.64200000e+00,-7.74995658e-02
3.64300000e+00,-7.74309365e-02
3.64400000e+00,-7.73623989e-02
3.64500000e+00,-7.72939395e-02
3.64600000e+00,-7.72255650e-02
3.64700000e+00,-7.71572763e-02
3.64800000e+00,-7.70890826e-02
3.64900000e+00,-7.70209684e-02
3.65000000e+00,-7.69529429e-02
3.65100000e+00,-7.68850106e-02
3.65200000e+00,-7.68171582e-02
3.65300000e+00,-7.67493937e-02
3.65400000e+00,-7.66817135e-02
3.65500000e+00,-7.66141148e-02
3.65600000e+00,-7.65466022e-02
3.65700000e+00,-7.64791870e-02
3.65800000e+00,-7.64118537e-02
3.65900000e+00,-7.63445946e-02
3.66000000e+00,-7.62774354e-02
3.66100000e+00,-7.62103427e-02
3.66200000e+00,-7.61433364e-02
3.66300000e+00,-7.60764334e-02
3.66400000e+00,-7.60096057e-02
3.66500000e+00,-7.59428709e-02
3.66600000e+00,-7.58762037e-02
3.66700000e+00,-7.58096212e-02
3.66800000e+00,-7.57431373e-02
3.66900000e+00,-7.56767247e-02
3.67000000e+00,-7.56103960e-02
3.67100000e+00,-7.55441490e-02
3.67200000e+00,-7.54779941e-02
3.67300000e+00,-7.54119241e-02
3.67400000e+00,-7.53459291e-02
3.67500000e+00,-7.52800189e-02
3.67600000e+00,-7.52141899e-02
3.67700000e+00,-7.51484354e-02
3.67800000e+00,-7.50827822e-02
3.67900000e+00,-7.50172056e-02
3.68000000e+00,-7.49517019e-02
3.68100000e+00,-7.48862904e-02
3.68200000e+00,-7.48209528e-02
3.68300000e+00,-7.47556958e-02
3.68400000e+00,-7.46905283e-02
